month,lat,lon,max_temp_c
static,4.154708,36.179648,361.0000
static,4.154708,36.224564,361.0000
static,4.154708,36.269480,435.0000
static,4.154708,36.314395,509.0000
static,4.154708,36.359311,467.0000
static,4.154708,36.404227,514.0000
static,4.154708,36.449143,540.0000
static,4.154708,36.494058,525.0000
static,4.154708,36.538974,535.0000
static,4.154708,36.583890,552.0000
static,4.154708,36.628806,603.0000
static,4.154708,36.673721,693.0000
static,4.154708,36.718637,787.0000
static,4.154708,36.763553,830.0000
static,4.154708,36.808469,801.0000
static,4.154708,36.853385,722.0000
static,4.154708,36.898300,722.0000
static,4.154708,36.943216,761.0000
static,4.154708,36.988132,732.0000
static,4.154708,37.033048,752.0000
static,4.154708,37.077963,754.0000
static,4.154708,37.122879,751.0000
static,4.154708,37.167795,755.0000
static,4.154708,37.212711,730.0000
static,4.154708,37.257626,791.0000
static,4.154708,37.302542,802.0000
static,4.154708,37.347458,800.0000
static,4.154708,37.392374,819.0000
static,4.154708,40.446646,943.0000
static,4.154708,40.491561,935.0000
static,4.154708,40.536477,916.0000
static,4.154708,40.581393,889.0000
static,4.154708,40.626309,833.0000
static,4.154708,40.671224,797.0000
static,4.154708,40.716140,768.0000
static,4.154708,40.761056,763.0000
static,4.154708,40.805972,679.0000
static,4.154708,40.850888,581.0000
static,4.154708,40.895803,445.0000
static,4.154708,40.940719,380.0000
static,4.109792,34.068607,993.0000
static,4.109792,34.113523,867.0000
static,4.109792,34.158439,786.0000
static,4.109792,34.203354,757.0000
static,4.109792,34.248270,731.0000
static,4.109792,34.293186,711.0000
static,4.109792,34.338102,777.0000
static,4.109792,34.383017,878.0000
static,4.109792,34.427933,829.0000
static,4.109792,34.472849,592.0000
static,4.109792,34.517765,571.0000
static,4.109792,34.562681,560.0000
static,4.109792,34.607596,552.0000
static,4.109792,34.652512,540.0000
static,4.109792,34.697428,535.0000
static,4.109792,34.742344,529.0000
static,4.109792,34.787259,523.0000
static,4.109792,34.832175,519.0000
static,4.109792,34.877091,519.0000
static,4.109792,34.922007,517.0000
static,4.109792,34.966922,515.0000
static,4.109792,35.011838,513.0000
static,4.109792,35.056754,511.0000
static,4.109792,35.101670,513.0000
static,4.109792,35.146585,528.0000
static,4.109792,35.191501,537.0000
static,4.109792,35.236417,547.0000
static,4.109792,35.281333,559.0000
static,4.109792,35.326249,592.0000
static,4.109792,35.371164,629.0000
static,4.109792,35.416080,653.0000
static,4.109792,35.460996,667.0000
static,4.109792,35.505912,788.0000
static,4.109792,35.550827,876.0000
static,4.109792,35.595743,1073.0000
static,4.109792,35.640659,1055.0000
static,4.109792,35.685575,575.0000
static,4.109792,35.730490,573.0000
static,4.109792,35.775406,558.0000
static,4.109792,35.820322,518.0000
static,4.109792,35.865238,406.0000
static,4.109792,35.910153,378.0000
static,4.109792,35.955069,361.0000
static,4.109792,35.999985,361.0000
static,4.109792,36.044901,361.0000
static,4.109792,36.089817,361.0000
static,4.109792,36.134732,361.0000
static,4.109792,36.179648,361.0000
static,4.109792,36.224564,368.0000
static,4.109792,36.269480,445.0000
static,4.109792,36.314395,447.0000
static,4.109792,36.359311,487.0000
static,4.109792,36.404227,527.0000
static,4.109792,36.449143,530.0000
static,4.109792,36.494058,507.0000
static,4.109792,36.538974,608.0000
static,4.109792,36.583890,660.0000
static,4.109792,36.628806,727.0000
static,4.109792,36.673721,693.0000
static,4.109792,36.718637,799.0000
static,4.109792,36.763553,790.0000
static,4.109792,36.808469,763.0000
static,4.109792,36.853385,718.0000
static,4.109792,36.898300,707.0000
static,4.109792,36.943216,733.0000
static,4.109792,36.988132,701.0000
static,4.109792,37.033048,731.0000
static,4.109792,37.077963,733.0000
static,4.109792,37.122879,762.0000
static,4.109792,37.167795,761.0000
static,4.109792,37.212711,736.0000
static,4.109792,37.257626,759.0000
static,4.109792,37.302542,779.0000
static,4.109792,37.347458,772.0000
static,4.109792,37.392374,825.0000
static,4.109792,37.437289,824.0000
static,4.109792,40.311898,969.0000
static,4.109792,40.356814,950.0000
static,4.109792,40.401730,942.0000
static,4.109792,40.446646,908.0000
static,4.109792,40.491561,908.0000
static,4.109792,40.536477,901.0000
static,4.109792,40.581393,876.0000
static,4.109792,40.626309,827.0000
static,4.109792,40.671224,795.0000
static,4.109792,40.716140,791.0000
static,4.109792,40.761056,759.0000
static,4.109792,40.805972,670.0000
static,4.109792,40.850888,657.0000
static,4.109792,40.895803,602.0000
static,4.109792,40.940719,519.0000
static,4.109792,40.985635,350.0000
static,4.109792,41.030551,394.0000
static,4.064877,34.068607,1232.0000
static,4.064877,34.113523,997.0000
static,4.064877,34.158439,845.0000
static,4.064877,34.203354,803.0000
static,4.064877,34.248270,778.0000
static,4.064877,34.293186,756.0000
static,4.064877,34.338102,885.0000
static,4.064877,34.383017,1149.0000
static,4.064877,34.427933,996.0000
static,4.064877,34.472849,929.0000
static,4.064877,34.517765,650.0000
static,4.064877,34.562681,589.0000
static,4.064877,34.607596,584.0000
static,4.064877,34.652512,568.0000
static,4.064877,34.697428,559.0000
static,4.064877,34.742344,548.0000
static,4.064877,34.787259,538.0000
static,4.064877,34.832175,531.0000
static,4.064877,34.877091,531.0000
static,4.064877,34.922007,529.0000
static,4.064877,34.966922,527.0000
static,4.064877,35.011838,521.0000
static,4.064877,35.056754,521.0000
static,4.064877,35.101670,522.0000
static,4.064877,35.146585,535.0000
static,4.064877,35.191501,545.0000
static,4.064877,35.236417,556.0000
static,4.064877,35.281333,576.0000
static,4.064877,35.326249,606.0000
static,4.064877,35.371164,630.0000
static,4.064877,35.416080,648.0000
static,4.064877,35.460996,675.0000
static,4.064877,35.505912,732.0000
static,4.064877,35.550827,770.0000
static,4.064877,35.595743,851.0000
static,4.064877,35.640659,931.0000
static,4.064877,35.685575,585.0000
static,4.064877,35.730490,598.0000
static,4.064877,35.775406,493.0000
static,4.064877,35.820322,438.0000
static,4.064877,35.865238,376.0000
static,4.064877,35.910153,361.0000
static,4.064877,35.955069,361.0000
static,4.064877,35.999985,361.0000
static,4.064877,36.044901,370.0000
static,4.064877,36.089817,361.0000
static,4.064877,36.134732,361.0000
static,4.064877,36.179648,361.0000
static,4.064877,36.224564,370.0000
static,4.064877,36.269480,391.0000
static,4.064877,36.314395,411.0000
static,4.064877,36.359311,484.0000
static,4.064877,36.404227,498.0000
static,4.064877,36.449143,500.0000
static,4.064877,36.494058,488.0000
static,4.064877,36.538974,555.0000
static,4.064877,36.583890,660.0000
static,4.064877,36.628806,730.0000
static,4.064877,36.673721,666.0000
static,4.064877,36.718637,754.0000
static,4.064877,36.763553,702.0000
static,4.064877,36.808469,694.0000
static,4.064877,36.853385,688.0000
static,4.064877,36.898300,723.0000
static,4.064877,36.943216,666.0000
static,4.064877,36.988132,694.0000
static,4.064877,37.033048,690.0000
static,4.064877,37.077963,713.0000
static,4.064877,37.122879,707.0000
static,4.064877,37.167795,709.0000
static,4.064877,37.212711,706.0000
static,4.064877,37.257626,727.0000
static,4.064877,37.302542,724.0000
static,4.064877,37.347458,747.0000
static,4.064877,37.392374,766.0000
static,4.064877,37.437289,771.0000
static,4.064877,37.482205,777.0000
static,4.064877,37.527121,767.0000
static,4.064877,40.177151,1018.0000
static,4.064877,40.222067,1039.0000
static,4.064877,40.266983,1021.0000
static,4.064877,40.311898,1000.0000
static,4.064877,40.356814,988.0000
static,4.064877,40.401730,971.0000
static,4.064877,40.446646,920.0000
static,4.064877,40.491561,898.0000
static,4.064877,40.536477,892.0000
static,4.064877,40.581393,875.0000
static,4.064877,40.626309,819.0000
static,4.064877,40.671224,798.0000
static,4.064877,40.716140,785.0000
static,4.064877,40.761056,776.0000
static,4.064877,40.805972,688.0000
static,4.064877,40.850888,629.0000
static,4.064877,40.895803,590.0000
static,4.064877,40.940719,560.0000
static,4.064877,40.985635,465.0000
static,4.064877,41.030551,372.0000
static,4.064877,41.075466,310.0000
static,4.019961,34.068607,1048.0000
static,4.019961,34.113523,966.0000
static,4.019961,34.158439,861.0000
static,4.019961,34.203354,830.0000
static,4.019961,34.248270,810.0000
static,4.019961,34.293186,786.0000
static,4.019961,34.338102,827.0000
static,4.019961,34.383017,972.0000
static,4.019961,34.427933,1004.0000
static,4.019961,34.472849,1213.0000
static,4.019961,34.517765,852.0000
static,4.019961,34.562681,609.0000
static,4.019961,34.607596,602.0000
static,4.019961,34.652512,582.0000
static,4.019961,34.697428,570.0000
static,4.019961,34.742344,558.0000
static,4.019961,34.787259,547.0000
static,4.019961,34.832175,539.0000
static,4.019961,34.877091,537.0000
static,4.019961,34.922007,533.0000
static,4.019961,34.966922,530.0000
static,4.019961,35.011838,529.0000
static,4.019961,35.056754,532.0000
static,4.019961,35.101670,532.0000
static,4.019961,35.146585,535.0000
static,4.019961,35.191501,545.0000
static,4.019961,35.236417,557.0000
static,4.019961,35.281333,572.0000
static,4.019961,35.326249,603.0000
static,4.019961,35.371164,623.0000
static,4.019961,35.416080,644.0000
static,4.019961,35.460996,668.0000
static,4.019961,35.505912,719.0000
static,4.019961,35.550827,781.0000
static,4.019961,35.595743,819.0000
static,4.019961,35.640659,900.0000
static,4.019961,35.685575,596.0000
static,4.019961,35.730490,534.0000
static,4.019961,35.775406,474.0000
static,4.019961,35.820322,424.0000
static,4.019961,35.865238,366.0000
static,4.019961,35.910153,361.0000
static,4.019961,35.955069,361.0000
static,4.019961,35.999985,361.0000
static,4.019961,36.044901,361.0000
static,4.019961,36.089817,361.0000
static,4.019961,36.134732,361.0000
static,4.019961,36.179648,361.0000
static,4.019961,36.224564,371.0000
static,4.019961,36.269480,385.0000
static,4.019961,36.314395,403.0000
static,4.019961,36.359311,463.0000
static,4.019961,36.404227,474.0000
static,4.019961,36.449143,474.0000
static,4.019961,36.494058,491.0000
static,4.019961,36.538974,557.0000
static,4.019961,36.583890,654.0000
static,4.019961,36.628806,742.0000
static,4.019961,36.673721,678.0000
static,4.019961,36.718637,718.0000
static,4.019961,36.763553,675.0000
static,4.019961,36.808469,653.0000
static,4.019961,36.853385,683.0000
static,4.019961,36.898300,681.0000
static,4.019961,36.943216,662.0000
static,4.019961,36.988132,703.0000
static,4.019961,37.033048,671.0000
static,4.019961,37.077963,680.0000
static,4.019961,37.122879,682.0000
static,4.019961,37.167795,693.0000
static,4.019961,37.212711,695.0000
static,4.019961,37.257626,696.0000
static,4.019961,37.302542,702.0000
static,4.019961,37.347458,735.0000
static,4.019961,37.392374,742.0000
static,4.019961,37.437289,748.0000
static,4.019961,37.482205,755.0000
static,4.019961,37.527121,737.0000
static,4.019961,37.572037,782.0000
static,4.019961,40.132235,931.0000
static,4.019961,40.177151,988.0000
static,4.019961,40.222067,1021.0000
static,4.019961,40.266983,1004.0000
static,4.019961,40.311898,994.0000
static,4.019961,40.356814,977.0000
static,4.019961,40.401730,952.0000
static,4.019961,40.446646,927.0000
static,4.019961,40.491561,927.0000
static,4.019961,40.536477,894.0000
static,4.019961,40.581393,873.0000
static,4.019961,40.626309,820.0000
static,4.019961,40.671224,786.0000
static,4.019961,40.716140,752.0000
static,4.019961,40.761056,730.0000
static,4.019961,40.805972,707.0000
static,4.019961,40.850888,653.0000
static,4.019961,40.895803,583.0000
static,4.019961,40.940719,515.0000
static,4.019961,40.985635,445.0000
static,4.019961,41.030551,381.0000
static,4.019961,41.075466,307.0000
static,4.019961,41.120382,396.0000
static,3.975045,34.068607,1257.0000
static,3.975045,34.113523,1103.0000
static,3.975045,34.158439,902.0000
static,3.975045,34.203354,872.0000
static,3.975045,34.248270,847.0000
static,3.975045,34.293186,823.0000
static,3.975045,34.338102,809.0000
static,3.975045,34.383017,845.0000
static,3.975045,34.427933,1061.0000
static,3.975045,34.472849,1396.0000
static,3.975045,34.517765,904.0000
static,3.975045,34.562681,633.0000
static,3.975045,34.607596,621.0000
static,3.975045,34.652512,595.0000
static,3.975045,34.697428,580.0000
static,3.975045,34.742344,566.0000
static,3.975045,34.787259,557.0000
static,3.975045,34.832175,545.0000
static,3.975045,34.877091,541.0000
static,3.975045,34.922007,538.0000
static,3.975045,34.966922,538.0000
static,3.975045,35.011838,543.0000
static,3.975045,35.056754,556.0000
static,3.975045,35.101670,554.0000
static,3.975045,35.146585,539.0000
static,3.975045,35.191501,546.0000
static,3.975045,35.236417,557.0000
static,3.975045,35.281333,570.0000
static,3.975045,35.326249,609.0000
static,3.975045,35.371164,618.0000
static,3.975045,35.416080,637.0000
static,3.975045,35.460996,659.0000
static,3.975045,35.505912,730.0000
static,3.975045,35.550827,780.0000
static,3.975045,35.595743,797.0000
static,3.975045,35.640659,898.0000
static,3.975045,35.685575,616.0000
static,3.975045,35.730490,541.0000
static,3.975045,35.775406,463.0000
static,3.975045,35.820322,411.0000
static,3.975045,35.865238,362.0000
static,3.975045,35.910153,361.0000
static,3.975045,35.955069,361.0000
static,3.975045,35.999985,361.0000
static,3.975045,36.044901,361.0000
static,3.975045,36.089817,361.0000
static,3.975045,36.134732,361.0000
static,3.975045,36.179648,362.0000
static,3.975045,36.224564,378.0000
static,3.975045,36.269480,391.0000
static,3.975045,36.314395,415.0000
static,3.975045,36.359311,455.0000
static,3.975045,36.404227,467.0000
static,3.975045,36.449143,483.0000
static,3.975045,36.494058,507.0000
static,3.975045,36.538974,584.0000
static,3.975045,36.583890,680.0000
static,3.975045,36.628806,729.0000
static,3.975045,36.673721,701.0000
static,3.975045,36.718637,712.0000
static,3.975045,36.763553,649.0000
static,3.975045,36.808469,669.0000
static,3.975045,36.853385,690.0000
static,3.975045,36.898300,647.0000
static,3.975045,36.943216,673.0000
static,3.975045,36.988132,685.0000
static,3.975045,37.033048,653.0000
static,3.975045,37.077963,662.0000
static,3.975045,37.122879,662.0000
static,3.975045,37.167795,673.0000
static,3.975045,37.212711,689.0000
static,3.975045,37.257626,674.0000
static,3.975045,37.302542,679.0000
static,3.975045,37.347458,722.0000
static,3.975045,37.392374,724.0000
static,3.975045,37.437289,731.0000
static,3.975045,37.482205,744.0000
static,3.975045,37.527121,710.0000
static,3.975045,37.572037,746.0000
static,3.975045,37.616953,772.0000
static,3.975045,37.661868,778.0000
static,3.975045,40.042404,810.0000
static,3.975045,40.087320,825.0000
static,3.975045,40.132235,891.0000
static,3.975045,40.177151,933.0000
static,3.975045,40.222067,983.0000
static,3.975045,40.266983,980.0000
static,3.975045,40.311898,974.0000
static,3.975045,40.356814,960.0000
static,3.975045,40.401730,923.0000
static,3.975045,40.446646,906.0000
static,3.975045,40.491561,925.0000
static,3.975045,40.536477,906.0000
static,3.975045,40.581393,869.0000
static,3.975045,40.626309,821.0000
static,3.975045,40.671224,791.0000
static,3.975045,40.716140,769.0000
static,3.975045,40.761056,741.0000
static,3.975045,40.805972,669.0000
static,3.975045,40.850888,642.0000
static,3.975045,40.895803,603.0000
static,3.975045,40.940719,565.0000
static,3.975045,40.985635,420.0000
static,3.975045,41.030551,374.0000
static,3.975045,41.075466,333.0000
static,3.975045,41.120382,304.0000
static,3.975045,41.165298,329.0000
static,3.975045,41.210214,306.0000
static,3.975045,41.255129,271.0000
static,3.975045,41.344961,295.0000
static,3.975045,41.389877,307.0000
static,3.975045,41.434792,278.0000
static,3.975045,41.479708,262.0000
static,3.975045,41.524624,259.0000
static,3.975045,41.569540,242.0000
static,3.975045,41.614456,233.0000
static,3.975045,41.659371,225.0000
static,3.975045,41.704287,223.0000
static,3.975045,41.749203,219.0000
static,3.975045,41.794119,219.0000
static,3.975045,41.839034,212.0000
static,3.975045,41.883950,203.0000
static,3.930129,34.113523,1293.0000
static,3.930129,34.158439,940.0000
static,3.930129,34.203354,908.0000
static,3.930129,34.248270,894.0000
static,3.930129,34.293186,899.0000
static,3.930129,34.338102,835.0000
static,3.930129,34.383017,841.0000
static,3.930129,34.427933,1058.0000
static,3.930129,34.472849,1416.0000
static,3.930129,34.517765,900.0000
static,3.930129,34.562681,656.0000
static,3.930129,34.607596,638.0000
static,3.930129,34.652512,605.0000
